bedrooms,daysOnZillow,hdpUrl,homeStatus,lastSoldPrice,listingAddress/full,listingAddress/street,listingPrice/amount,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,livingArea,price,propertyUrl
3,20,/homedetails/1298-Ridge-Rd-Benton-AR-72015/114166758_zpid/,FOR_RENT,,"1298 Ridge Rd, Benton, AR 72015",1298 Ridge Rd,1245,2026-07-14T00:00:00.000Z,Listed for rent,2022-10-07T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2022-09-22T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2021-09-20T00:00:00.000Z,Listing removed,2021-08-20T00:00:00.000Z,Listed for rent,,,,,,,,,,,1108,1245,https://www.zillow.com/homedetails/1298-Ridge-Rd-Benton-AR-72015/114166758_zpid/
3,21,/homedetails/509-North-St-Bryant-AR-72022/391371_zpid/,FOR_RENT,155000,"509 North St, Bryant, AR 72022",509 North St,1875,2026-07-13T00:00:00.000Z,Listed for rent,2022-06-22T00:00:00.000Z,Listing removed,2016-04-19T00:00:00.000Z,Listed for sale,2013-11-05T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,2022-06-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2021-05-17T00:00:00.000Z,Listing removed,2021-05-13T00:00:00.000Z,Listed for rent,2021-04-13T00:00:00.000Z,Sold,2021-01-02T00:00:00.000Z,Contingent,2020-12-14T00:00:00.000Z,Price change,2020-11-17T00:00:00.000Z,Listed for sale,2016-04-29T00:00:00.000Z,Listing removed,1850,1875,https://www.zillow.com/homedetails/509-North-St-Bryant-AR-72022/391371_zpid/
3,6,/homedetails/1826-Auburn-Hills-Dr-Benton-AR-72015/64760739_zpid/,FOR_RENT,147500,"1826 Auburn Hills Dr, Benton, AR 72015",1826 Auburn Hills Dr,1625,2026-07-28T00:00:00.000Z,Listed for rent,2025-04-16T00:00:00.000Z,Listing removed,2022-01-24T00:00:00.000Z,Sold,2013-08-18T00:00:00.000Z,Listing removed,2013-06-02T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,2025-03-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2023-08-09T00:00:00.000Z,Listing removed,2023-08-07T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-24T00:00:00.000Z,Listed for rent,2022-12-21T00:00:00.000Z,Sold,2022-03-16T00:00:00.000Z,Listing removed,2022-02-28T00:00:00.000Z,Listed for rent,1300,1625,https://www.zillow.com/homedetails/1826-Auburn-Hills-Dr-Benton-AR-72015/64760739_zpid/
4,42,/homedetails/6016-Croft-Ave-Benton-AR-72019/443422808_zpid/,FOR_RENT,212675,"6016 Croft Ave, Benton, AR 72019",6016 Croft Ave,1650,2026-06-22T00:00:00.000Z,Listed for rent,2025-06-13T00:00:00.000Z,Listing removed,2024-12-19T00:00:00.000Z,Listing removed,2024-12-17T00:00:00.000Z,Listed for sale,2023-06-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,2025-06-05T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-05-30T00:00:00.000Z,Sold,2025-05-01T00:00:00.000Z,Contingent,2025-04-15T00:00:00.000Z,Price change,2025-04-04T00:00:00.000Z,Price change,2025-03-18T00:00:00.000Z,Price change,2025-03-07T00:00:00.000Z,Price change,2025-01-11T00:00:00.000Z,Listed for sale,1496,1650,https://www.zillow.com/homedetails/6016-Croft-Ave-Benton-AR-72019/443422808_zpid/
4,29,/homedetails/1072-Huntington-Dr-Benton-AR-72019/2061832300_zpid/,FOR_RENT,198000,"1072 Huntington Dr, Benton, AR 72019",1072 Huntington Dr,1650,2026-07-06T00:00:00.000Z,Listed for rent,2024-10-23T00:00:00.000Z,Listing removed,2022-08-23T00:00:00.000Z,Price change,2022-08-21T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,2024-09-30T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2024-09-18T00:00:00.000Z,Listed for rent,2022-12-30T00:00:00.000Z,Sold,2022-12-12T00:00:00.000Z,Contingent,2022-11-29T00:00:00.000Z,Price change,2022-11-11T00:00:00.000Z,Price change,2022-11-03T00:00:00.000Z,Price change,2022-10-04T00:00:00.000Z,Price change,1499,1650,https://www.zillow.com/homedetails/1072-Huntington-Dr-Benton-AR-72019/2061832300_zpid/
4,3,/homedetails/6316-Warwick-Dr-Alexander-AR-72002/461049113_zpid/,FOR_RENT,277000,"6316 Warwick Dr, Alexander, AR 72002",6316 Warwick Dr,2400,2026-07-31T00:00:00.000Z,Listed for rent,2026-06-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2026-05-29T00:00:00.000Z,Contingent,,,,,,,,,,,,,,,,,2026-05-29T00:00:00.000Z,Price change,2026-03-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,1884,2400,https://www.zillow.com/homedetails/6316-Warwick-Dr-Alexander-AR-72002/461049113_zpid/
4,44,/homedetails/6648-Hollywood-Ave-Benton-AR-72019/460872553_zpid/,FOR_RENT,215600,"6648 Hollywood Ave, Benton, AR 72019",6648 Hollywood Ave,1745,2026-07-22T00:00:00.000Z,Price change,2026-07-07T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,,,,,2026-06-20T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2026-05-28T00:00:00.000Z,Sold,2026-04-30T00:00:00.000Z,Contingent,2026-03-31T00:00:00.000Z,Price change,2026-03-05T00:00:00.000Z,Listed for sale,,,,,,,1470,1745,https://www.zillow.com/homedetails/6648-Hollywood-Ave-Benton-AR-72019/460872553_zpid/
4,47,/homedetails/6312-Warwick-Dr-Bryant-AR-72002/460975832_zpid/,FOR_RENT,267000,"6312 Warwick Dr, Bryant, AR 72002",6312 Warwick Dr,2200,2026-06-29T00:00:00.000Z,Sold,2026-06-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2026-06-04T00:00:00.000Z,Contingent,,,,,,,,,,,,,,,,,2026-03-11T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,1849,2200,https://www.zillow.com/homedetails/6312-Warwick-Dr-Bryant-AR-72002/460975832_zpid/
3,28,/homedetails/807-S-Main-Benton-AR-72015/382019_zpid/,FOR_RENT,109900,"807 S Main, Benton, AR 72015",807 S Main,1300,2026-07-31T00:00:00.000Z,Price change,2026-07-27T00:00:00.000Z,Price change,2019-10-11T00:00:00.000Z,Price change,2019-10-09T00:00:00.000Z,Price change,2019-10-07T00:00:00.000Z,Price change,2019-10-04T00:00:00.000Z,Price change,2019-10-02T00:00:00.000Z,Price change,2019-09-30T00:00:00.000Z,Price change,2019-09-28T00:00:00.000Z,Listed for sale,2019-09-27T00:00:00.000Z,Sold,2019-09-23T00:00:00.000Z,Price change,2019-09-21T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Listed for rent,2019-09-18T00:00:00.000Z,Price change,2019-09-16T00:00:00.000Z,Price change,2019-09-14T00:00:00.000Z,Price change,2019-09-11T00:00:00.000Z,Price change,2019-09-07T00:00:00.000Z,Price change,2019-08-31T00:00:00.000Z,Price change,2019-08-29T00:00:00.000Z,Listed for sale,2009-03-31T00:00:00.000Z,Sold,2020-04-16T00:00:00.000Z,Sold,2020-04-06T00:00:00.000Z,Listing removed,2020-04-02T00:00:00.000Z,Price change,2020-02-17T00:00:00.000Z,Listed for rent,2019-10-19T00:00:00.000Z,Listing removed,2019-10-18T00:00:00.000Z,Price change,2019-10-16T00:00:00.000Z,Price change,1288,1300,https://www.zillow.com/homedetails/807-S-Main-Benton-AR-72015/382019_zpid/
3,68,/homedetails/14805-Post-Oaks-Pl-Mabelvale-AR-72103/377459_zpid/,FOR_RENT,139000,"14805 Post Oaks Pl, Mabelvale, AR 72103",14805 Post Oaks Pl,1595,2026-07-29T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2018-12-03T00:00:00.000Z,Sold,2018-12-01T00:00:00.000Z,Pending sale,2018-10-30T00:00:00.000Z,Price change,2018-10-10T00:00:00.000Z,Listed for sale,2011-05-20T00:00:00.000Z,Listing removed,2010-12-02T00:00:00.000Z,Sold,2010-05-23T00:00:00.000Z,Listed for sale,2007-12-05T00:00:00.000Z,Sold,,,,,2026-06-05T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2026-05-27T00:00:00.000Z,Listed for rent,2023-11-16T00:00:00.000Z,Listing removed,2023-10-31T00:00:00.000Z,Listed for rent,2021-09-17T00:00:00.000Z,Listing removed,2021-08-30T00:00:00.000Z,Listed for rent,2021-06-21T00:00:00.000Z,Sold,2021-05-19T00:00:00.000Z,Listed for sale,1418,1595,https://www.zillow.com/homedetails/14805-Post-Oaks-Pl-Mabelvale-AR-72103/377459_zpid/
3,33,/homedetails/103-Pope-Dr-Benton-AR-72015/82243468_zpid/,FOR_RENT,115000,"103 Pope Dr, Benton, AR 72015",103 Pope Dr,1625,2026-07-01T00:00:00.000Z,Listed for rent,2024-08-21T00:00:00.000Z,Listing removed,2013-11-25T00:00:00.000Z,Listed for sale,2013-10-08T00:00:00.000Z,Sold,2012-06-06T00:00:00.000Z,Listing removed,2012-05-24T00:00:00.000Z,Price change,2012-03-22T00:00:00.000Z,Listed for sale,2008-01-28T00:00:00.000Z,Sold,,,,,,,,,2024-07-02T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2024-05-31T00:00:00.000Z,Listed for rent,2017-07-19T00:00:00.000Z,Listing removed,2017-06-17T00:00:00.000Z,Listed for rent,2016-11-06T00:00:00.000Z,Listing removed,2014-04-08T00:00:00.000Z,Listing removed,2014-01-31T00:00:00.000Z,Sold,2014-01-29T00:00:00.000Z,Listed for rent,1559,1625,https://www.zillow.com/homedetails/103-Pope-Dr-Benton-AR-72015/82243468_zpid/
4,1,/homedetails/6056-Orange-Valley-Cv-Mabelvale-AR-72103/463591455_zpid/,FOR_RENT,,"6056 Orange Valley Cv, Mabelvale, AR 72103",6056 Orange Valley Cv,1675,2026-07-01T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,1675,https://www.zillow.com/homedetails/6056-Orange-Valley-Cv-Mabelvale-AR-72103/463591455_zpid/
4,54,/homedetails/17024-Congo-Ferndale-Rd-Little-Rock-AR-72210/370120_zpid/,FOR_RENT,279500,"17024 Congo Ferndale Rd, Little Rock, AR 72210",17024 Congo Ferndale Rd,1675,2026-06-10T00:00:00.000Z,Listed for rent,2020-09-11T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2020-07-23T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2018-05-13T00:00:00.000Z,Listing removed,2018-01-31T00:00:00.000Z,Listed for rent,2017-03-29T00:00:00.000Z,Sold,,,,,,,,,1590,1675,https://www.zillow.com/homedetails/17024-Congo-Ferndale-Rd-Little-Rock-AR-72210/370120_zpid/
5,35,/homedetails/2318-Redwood-Dr-Benton-AR-72015/52934050_zpid/,FOR_RENT,216000,"2318 Redwood Dr, Benton, AR 72015",2318 Redwood Dr,2095,2026-07-23T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Price change,2021-12-21T00:00:00.000Z,Listed for rent,2021-11-01T00:00:00.000Z,Sold,2021-10-03T00:00:00.000Z,Contingent,2021-09-30T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,2026-06-29T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2024-11-05T00:00:00.000Z,Listing removed,2024-05-02T00:00:00.000Z,Listing removed,2024-05-02T00:00:00.000Z,Listed for rent,2024-04-25T00:00:00.000Z,Listing removed,2024-04-23T00:00:00.000Z,Listed for rent,2022-01-24T00:00:00.000Z,Listing removed,2022-01-19T00:00:00.000Z,Price change,1909,2095,https://www.zillow.com/homedetails/2318-Redwood-Dr-Benton-AR-72015/52934050_zpid/
3,48,/homedetails/13996-Pine-Glen-Cv-Alexander-AR-72002/92431875_zpid/,FOR_RENT,179000,"13996 Pine Glen Cv, Alexander, AR 72002",13996 Pine Glen Cv,1595,2026-06-17T00:00:00.000Z,Listed for rent,2023-06-14T00:00:00.000Z,Listing removed,2010-09-18T00:00:00.000Z,Price change,2010-09-11T00:00:00.000Z,Listed for sale,2008-02-05T00:00:00.000Z,Sold,,,,,,,,,,,,,,,2023-05-31T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2023-03-15T00:00:00.000Z,Sold,2022-11-15T00:00:00.000Z,Listed for sale,2011-05-15T00:00:00.000Z,Listing removed,2011-01-31T00:00:00.000Z,Pending sale,2010-12-27T00:00:00.000Z,Price change,2010-11-20T00:00:00.000Z,Pending sale,2010-10-29T00:00:00.000Z,Price change,1400,1595,https://www.zillow.com/homedetails/13996-Pine-Glen-Cv-Alexander-AR-72002/92431875_zpid/
4,40,/homedetails/1088-Huntington-Dr-Benton-AR-72019/2062453392_zpid/,FOR_RENT,,"1088 Huntington Dr, Benton, AR 72019",1088 Huntington Dr,1595,2026-07-23T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Listed for rent,2022-07-12T00:00:00.000Z,Price change,2022-07-08T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,2022-12-30T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2022-12-14T00:00:00.000Z,Price change,2022-11-22T00:00:00.000Z,Price change,2022-10-26T00:00:00.000Z,Listed for rent,2022-09-10T00:00:00.000Z,Listing removed,2022-08-23T00:00:00.000Z,Price change,2022-08-02T00:00:00.000Z,Price change,2022-07-25T00:00:00.000Z,Price change,1640,1595,https://www.zillow.com/homedetails/1088-Huntington-Dr-Benton-AR-72019/2062453392_zpid/
3,18,/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/,FOR_RENT,141000,"2220 Chase Dr, Conway, AR 72034",2220 Chase Dr,1850,2026-07-16T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2006-02-08T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,2025-04-06T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-03-29T00:00:00.000Z,Listing removed,2025-01-19T00:00:00.000Z,Price change,2025-01-18T00:00:00.000Z,Listed for rent,2012-10-25T00:00:00.000Z,Sold,2011-08-25T00:00:00.000Z,Sold,2009-07-29T00:00:00.000Z,Sold,2009-04-13T00:00:00.000Z,Sold,1582,1850,https://www.zillow.com/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/
3,58,/homedetails/3020-Beechwood-Dr-Conway-AR-72032/251479599_zpid/,FOR_RENT,184000,"3020 Beechwood Dr, Conway, AR 72032",3020 Beechwood Dr,1500,2026-06-06T00:00:00.000Z,Listed for rent,2023-06-10T00:00:00.000Z,Listing removed,2017-10-13T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,2023-05-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2022-08-16T00:00:00.000Z,Sold,2022-07-13T00:00:00.000Z,Contingent,2022-07-11T00:00:00.000Z,Price change,2022-07-05T00:00:00.000Z,Listed for sale,2021-07-02T00:00:00.000Z,Sold,2021-05-30T00:00:00.000Z,Contingent,2021-05-27T00:00:00.000Z,Listed for sale,1289,1500,https://www.zillow.com/homedetails/3020-Beechwood-Dr-Conway-AR-72032/251479599_zpid/
3,11,/homedetails/3420-Bentonville-Dr-Conway-AR-72032/82249372_zpid/,FOR_RENT,158000,"3420 Bentonville Dr, Conway, AR 72032",3420 Bentonville Dr,1400,2026-07-23T00:00:00.000Z,Listed for rent,2026-02-13T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2026-01-07T00:00:00.000Z,Pending sale,,,,,,,,,,,,,,,,,2026-01-06T00:00:00.000Z,Contingent,2025-11-24T00:00:00.000Z,Listed for sale,2019-04-28T00:00:00.000Z,Sold,2019-03-14T00:00:00.000Z,Listed for sale,2015-06-03T00:00:00.000Z,Sold,2008-05-27T00:00:00.000Z,Sold,2007-05-31T00:00:00.000Z,Sold,,1400,https://www.zillow.com/homedetails/3420-Bentonville-Dr-Conway-AR-72032/82249372_zpid/
3,22,/homedetails/4605-Valiant-Dr-Conway-AR-72034/52392383_zpid/,FOR_RENT,122000,"4605 Valiant Dr, Conway, AR 72034",4605 Valiant Dr,1500,2026-08-01T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2023-05-19T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2023-05-02T00:00:00.000Z,Listed for rent,2022-04-11T00:00:00.000Z,Listing removed,2022-04-06T00:00:00.000Z,Listed for rent,2011-09-02T00:00:00.000Z,Sold,2011-06-12T00:00:00.000Z,Listed for sale,2008-09-08T00:00:00.000Z,Sold,,,1324,1500,https://www.zillow.com/homedetails/4605-Valiant-Dr-Conway-AR-72034/52392383_zpid/
3,9,/homedetails/2105-Lookout-Ave-Conway-AR-72034/235105_zpid/,FOR_RENT,40000,"2105 Lookout Ave, Conway, AR 72034",2105 Lookout Ave,1600,2026-07-25T00:00:00.000Z,Listed for rent,2017-05-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2013-09-13T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,2009-07-08T00:00:00.000Z,Sold,2009-04-18T00:00:00.000Z,Listed for sale,,,,,,,,,,,1080,1600,https://www.zillow.com/homedetails/2105-Lookout-Ave-Conway-AR-72034/235105_zpid/
4,61,/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/,FOR_RENT,199000,"5813 Heritage Heights Dr, Benton, AR 72019",5813 Heritage Heights Dr,1795,2026-07-29T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2022-02-04T00:00:00.000Z,Price change,2021-12-21T00:00:00.000Z,Listed for rent,2021-11-17T00:00:00.000Z,Sold,2021-11-12T00:00:00.000Z,Contingent,2021-10-13T00:00:00.000Z,Listed for sale,2016-02-17T00:00:00.000Z,Sold,2014-10-06T00:00:00.000Z,Listing removed,2014-07-21T00:00:00.000Z,Price change,2013-10-18T00:00:00.000Z,Listed for sale,,,2026-06-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2024-04-06T00:00:00.000Z,Listing removed,2024-03-28T00:00:00.000Z,Listed for rent,2023-07-05T00:00:00.000Z,Listing removed,2023-06-23T00:00:00.000Z,Listed for rent,2022-05-23T00:00:00.000Z,Listing removed,2022-05-17T00:00:00.000Z,Listed for rent,2022-02-23T00:00:00.000Z,Listing removed,1792,1795,https://www.zillow.com/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/
3,8,/homedetails/1319-Collier-Dr-Conway-AR-72032/240324_zpid/,FOR_RENT,225000,"1319 Collier Dr, Conway, AR 72032",1319 Collier Dr,1350,2026-07-26T00:00:00.000Z,Listed for rent,2026-06-27T00:00:00.000Z,Listing removed,2025-01-29T00:00:00.000Z,Price change,2024-01-03T00:00:00.000Z,Listing removed,2023-12-13T00:00:00.000Z,Price change,2023-10-03T00:00:00.000Z,Listed for sale,2022-12-05T00:00:00.000Z,Price change,2022-11-23T00:00:00.000Z,Listed for rent,2015-04-30T00:00:00.000Z,Sold,1987-08-25T00:00:00.000Z,Sold,,,,,2026-05-19T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-07-02T00:00:00.000Z,Listing removed,2025-06-23T00:00:00.000Z,Price change,2025-06-18T00:00:00.000Z,Listed for rent,2025-05-22T00:00:00.000Z,Listing removed,2025-05-19T00:00:00.000Z,Listed for rent,2025-03-07T00:00:00.000Z,Sold,2025-02-11T00:00:00.000Z,Contingent,1132,1350,https://www.zillow.com/homedetails/1319-Collier-Dr-Conway-AR-72032/240324_zpid/
3,23,/homedetails/Conway-AR-72034/241235_zpid/,FOR_RENT,131000,"(Undisclosed Address), Conway, AR 72034",(Undisclosed Address),1800,2026-07-12T00:00:00.000Z,Listed for rent,2026-06-15T00:00:00.000Z,Listing removed,2013-02-04T00:00:00.000Z,Sold,2006-01-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,2026-05-25T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2026-05-16T00:00:00.000Z,Listing removed,2026-04-25T00:00:00.000Z,Listed for rent,2024-05-02T00:00:00.000Z,Listing removed,2024-04-11T00:00:00.000Z,Listed for rent,2021-08-22T00:00:00.000Z,Listing removed,2021-08-02T00:00:00.000Z,Listed for rent,2013-04-18T00:00:00.000Z,Sold,1689,1800,https://www.zillow.com/homedetails/Conway-AR-72034/241235_zpid/
4,40,/homedetails/4521-Western-Woods-Dr-Benton-AR-72015/2057974580_zpid/,FOR_RENT,313100,"4521 Western Woods Dr, Benton, AR 72015",4521 Western Woods Dr,1945,2026-06-25T00:00:00.000Z,Listed for rent,2023-05-03T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2023-04-24T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2023-04-22T00:00:00.000Z,Listed for rent,2023-03-31T00:00:00.000Z,Sold,,,,,,,,,,,1843,1945,https://www.zillow.com/homedetails/4521-Western-Woods-Dr-Benton-AR-72015/2057974580_zpid/
3,25,/homedetails/2704-Bruce-St-Conway-AR-72034/238257_zpid/,FOR_RENT,123000,"2704 Bruce St, Conway, AR 72034",2704 Bruce St,1550,2026-07-09T00:00:00.000Z,Listed for rent,2025-08-11T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-06-27T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2014-08-01T00:00:00.000Z,Sold,2014-06-12T00:00:00.000Z,Listed for sale,2013-01-13T00:00:00.000Z,Sold,2009-11-16T00:00:00.000Z,Sold,,,,,,,1503,1550,https://www.zillow.com/homedetails/2704-Bruce-St-Conway-AR-72034/238257_zpid/
3,25,/homedetails/21-Center-Rd-Mayflower-AR-72106/35731070_zpid/,FOR_RENT,195500,"21 Center Rd, Mayflower, AR 72106",21 Center Rd,1850,2026-07-27T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for rent,2024-10-01T00:00:00.000Z,Listed for sale,2012-05-24T00:00:00.000Z,Sold,2012-02-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,2026-05-21T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2026-05-06T00:00:00.000Z,Price change,2026-05-03T00:00:00.000Z,Listed for rent,2026-04-11T00:00:00.000Z,Listing removed,2026-03-25T00:00:00.000Z,Listed for rent,2025-09-24T00:00:00.000Z,Listing removed,2025-09-03T00:00:00.000Z,Listed for rent,2024-11-15T00:00:00.000Z,Sold,1344,1850,https://www.zillow.com/homedetails/21-Center-Rd-Mayflower-AR-72106/35731070_zpid/
3,48,/homedetails/781-Highway-365-Mayflower-AR-72106/227206_zpid/,FOR_RENT,165700,"781 Highway 365, Mayflower, AR 72106",781 Highway 365,1175,2026-07-28T00:00:00.000Z,Price change,2026-06-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2023-11-01T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2023-10-21T00:00:00.000Z,Price change,2023-09-12T00:00:00.000Z,Listed for rent,2023-03-10T00:00:00.000Z,Listing removed,2023-02-13T00:00:00.000Z,Listed for rent,2013-04-30T00:00:00.000Z,Sold,2007-03-14T00:00:00.000Z,Sold,,,1140,1175,https://www.zillow.com/homedetails/781-Highway-365-Mayflower-AR-72106/227206_zpid/
3,1,/homedetails/4-Colonial-Dr-Conway-AR-72034/236366_zpid/,FOR_RENT,332392,"4 Colonial Dr, Conway, AR 72034",4 Colonial Dr,1300,2026-08-03T00:00:00.000Z,Listed for rent,2020-11-13T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2020-11-01T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2020-10-07T00:00:00.000Z,Listed for sale,2014-08-07T00:00:00.000Z,Sold,,,,,,,,,,,1200,1300,https://www.zillow.com/homedetails/4-Colonial-Dr-Conway-AR-72034/236366_zpid/
4,44,/homedetails/6673-Hollywood-Ave-Benton-AR-72019/461413230_zpid/,FOR_RENT,215900,"6673 Hollywood Ave, Benton, AR 72019",6673 Hollywood Ave,1845,2026-07-22T00:00:00.000Z,Price change,2026-07-07T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,,,,,2026-06-20T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2026-05-28T00:00:00.000Z,Sold,2026-04-30T00:00:00.000Z,Contingent,2026-03-31T00:00:00.000Z,Listed for sale,,,,,,,,,2250,1845,https://www.zillow.com/homedetails/6673-Hollywood-Ave-Benton-AR-72019/461413230_zpid/
4,0,/homedetails/6065-Discovery-Trl-Bauxite-AR-72011/442588179_zpid/,FOR_RENT,192660,"6065 Discovery Trl, Bauxite, AR 72011",6065 Discovery Trl,1595,2026-08-03T00:00:00.000Z,Listed for rent,2025-07-01T00:00:00.000Z,Listing removed,2024-12-14T00:00:00.000Z,Listed for sale,2024-11-22T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,2025-05-23T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-05-09T00:00:00.000Z,Sold,2025-05-01T00:00:00.000Z,Contingent,2025-04-15T00:00:00.000Z,Price change,2025-04-04T00:00:00.000Z,Price change,2025-03-07T00:00:00.000Z,Price change,2025-02-28T00:00:00.000Z,Price change,2025-01-30T00:00:00.000Z,Price change,1459,1595,https://www.zillow.com/homedetails/6065-Discovery-Trl-Bauxite-AR-72011/442588179_zpid/
